r;s;rhat;p;k;duration;bitsize
20000;40000;980000;0.06;1;30.773428916931152;8136232
20000;40000;980000;0.08;1;32.66764688491821;7781512
20000;40000;980000;0.1;1;37.22040009498596;7500464
20000;40000;980000;0.12000000000000001;1;33.75477409362793;7275920
20000;40000;980000;0.14;1;35.64471197128296;7082960
20000;40000;980000;0.16;1;42.317163944244385;6908528
20000;40000;980000;0.18;1;34.38155388832092;6768120
20000;40000;980000;0.19999999999999998;1;37.726962089538574;6627128
20000;40000;980000;0.21999999999999997;1;40.70798301696777;6503016
20000;40000;980000;0.23999999999999996;1;42.47847008705139;6391744
20000;40000;980000;0.25999999999999995;1;35.55274701118469;6293176
20000;40000;980000;0.27999999999999997;1;42.50352692604065;6199944
20000;40000;980000;0.3;1;40.48336100578308;6113176
20000;40000;980000;0.32;1;34.80162501335144;6041048
20000;40000;980000;0.34;1;40.54832100868225;5970232
20000;40000;980000;0.36000000000000004;1;41.24699306488037;5902976
20000;40000;980000;0.38000000000000006;1;41.78469514846802;5846904
20000;40000;980000;0.4000000000000001;1;39.30210828781128;5789864
20000;40000;980000;0.4200000000000001;1;43.59661602973938;5742808
20000;40000;980000;0.4400000000000001;1;41.54831886291504;5700760
20000;40000;980000;0.46000000000000013;1;40.95551085472107;5675112
20000;40000;980000;0.48000000000000015;1;43.62421774864197;5645392
20000;40000;980000;0.5000000000000001;1;40.740198850631714;5625000
20000;40000;980000;0.5200000000000001;1;37.35175180435181;5622024
20000;40000;980000;0.5400000000000001;1;40.12759709358215;5609168
20000;40000;1000000;0.02;1;30.85924983024597;9626256
20000;40000;980000;0.5800000000000002;1;40.81132888793945;5643120
20000;40000;1000000;0.04;1;31.29888916015625;8800728
20000;40000;980000;0.5600000000000002;1;45.48641514778137;5624432
20000;40000;1000000;0.06;1;33.0766327381134;8305704
20000;40000;1000000;0.08;1;33.23163986206055;7939840
20000;40000;1000000;0.1;1;42.559008836746216;7665152
20000;40000;1000000;0.12000000000000001;1;41.230555057525635;7427472
20000;40000;1000000;0.14;1;36.122891902923584;7228728
20000;40000;1000000;0.16;1;42.443055868148804;7051888
20000;40000;1000000;0.18;1;45.13195180892944;6898824
20000;40000;1000000;0.19999999999999998;1;36.78396701812744;6762392
20000;40000;1000000;0.21999999999999997;1;47.263836145401;6632840
20000;40000;1000000;0.23999999999999996;1;46.609724044799805;6522640
20000;40000;1000000;0.25999999999999995;1;38.25647592544556;6425048
20000;40000;1000000;0.27999999999999997;1;41.4869818687439;6327152
20000;40000;1000000;0.3;1;45.05510902404785;6240528
20000;40000;1000000;0.32;1;39.8124840259552;6159272
20000;40000;1000000;0.34;1;43.45356893539429;6089464
20000;40000;1000000;0.36000000000000004;1;44.43775224685669;6028056
20000;40000;1000000;0.38000000000000006;1;34.28239393234253;5961392
20000;40000;1000000;0.4000000000000001;1;39.39554190635681;5908600
20000;40000;1000000;0.4200000000000001;1;45.9661967754364;5863656
20000;40000;1000000;0.4400000000000001;1;41.716442823410034;5820352
20000;40000;1000000;0.46000000000000013;1;46.58260679244995;5787704
20000;40000;1000000;0.48000000000000015;1;48.28910732269287;5761736
20000;40000;1000000;0.5000000000000001;1;38.56366324424744;5742928
20000;40000;1000000;0.5200000000000001;1;39.333280086517334;5734360
20000;40000;1000000;0.5400000000000001;1;42.3361451625824;5732168
20000;40000;1000000;0.5600000000000002;1;38.882159948349;5742360
20000;40000;1000000;0.5800000000000002;1;25.720339059829712;5759624
